parkingFacilityOccupancy;parkingFacilityStatus;parkingFacilityStatusTime;totalNumberOfOccupiedParkingSpaces;totalNumberOfVacantParkingSpaces;totalParkingCapacityLongTermOverride;totalParkingCapacityOverride;totalParkingCapacityShortTermOverride;id;TIME
0;closed;2021-11-09T23:45:00Z;;403;0;0;0;18495[Am Gericht];2021-11-09T23:47:01.408Z
0.4022082;open;2021-11-09T23:45:00Z;255;379;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-09T23:47:01.408Z
0.02;open;2021-11-10T00:00:00Z;4;196;150;350;200;24276[Turmcenter];2021-11-10T00:02:01.450Z
0.14250614;open;2021-11-10T00:00:00Z;58;349;0;407;407;18944[Alte Oper];2021-11-10T00:02:01.450Z
0.0054945056;open;2021-11-10T00:00:00Z;2;362;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T00:02:01.450Z
0.2867738;open;2021-11-10T00:00:00Z;232;577;0;809;809;24279[Konstabler];2021-11-10T00:02:01.450Z
0.4976526;open;2021-11-10T00:00:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T00:02:01.450Z
0;closed;2021-11-10T00:00:00Z;;403;0;0;0;18495[Am Gericht];2021-11-10T00:02:01.450Z
0.39905363;open;2021-11-10T00:00:00Z;253;381;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T00:02:01.450Z
0.02;open;2021-11-10T01:11:00Z;4;196;150;350;200;24276[Turmcenter];2021-11-10T01:12:00.184Z
0.13513513;open;2021-11-10T01:11:00Z;55;352;0;407;407;18944[Alte Oper];2021-11-10T01:12:00.184Z
0.0054945056;open;2021-11-10T01:11:00Z;2;362;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T01:12:00.184Z
0.2843016;open;2021-11-10T01:11:00Z;230;579;0;809;809;24279[Konstabler];2021-11-10T01:12:00.184Z
0.4976526;open;2021-11-10T01:11:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T01:12:00.184Z
0;closed;2021-11-10T01:11:00Z;;403;0;0;0;18495[Am Gericht];2021-11-10T01:12:00.184Z
0.11495536;open;2021-11-10T01:11:00Z;103;793;70;966;896;109240[MyZeil];2021-11-10T01:12:00.184Z
0.39747635;open;2021-11-10T01:11:00Z;252;382;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T01:12:00.184Z
0.02;open;2021-11-10T02:07:00Z;4;196;150;350;200;24276[Turmcenter];2021-11-10T02:12:02.104Z
0.13513513;open;2021-11-10T02:07:00Z;55;352;0;407;407;18944[Alte Oper];2021-11-10T02:12:02.104Z
0.0027472528;open;2021-11-10T02:07:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T02:12:02.104Z
0.2843016;open;2021-11-10T02:07:00Z;230;579;0;809;809;24279[Konstabler];2021-11-10T02:12:02.104Z
0.4976526;open;2021-11-10T02:07:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T02:12:02.104Z
0;closed;2021-11-10T02:07:00Z;;403;0;0;0;18495[Am Gericht];2021-11-10T02:12:02.104Z
0.39747635;open;2021-11-10T02:07:00Z;252;382;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T02:12:02.104Z
0.02;open;2021-11-10T02:37:00Z;4;196;150;350;200;24276[Turmcenter];2021-11-10T02:42:01.880Z
0.13513513;open;2021-11-10T02:37:00Z;55;352;0;407;407;18944[Alte Oper];2021-11-10T02:42:01.880Z
0.0027472528;open;2021-11-10T02:37:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T02:42:01.880Z
0.2843016;open;2021-11-10T02:37:00Z;230;579;0;809;809;24279[Konstabler];2021-11-10T02:42:01.880Z
0.4976526;open;2021-11-10T02:37:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T02:42:01.880Z
0;closed;2021-11-10T02:37:00Z;;403;0;0;0;18495[Am Gericht];2021-11-10T02:42:01.880Z
0.11495536;open;2021-11-10T02:37:00Z;103;793;70;966;896;109240[MyZeil];2021-11-10T02:42:01.880Z
0.39747635;open;2021-11-10T02:37:00Z;252;382;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T02:42:01.880Z
0.015;open;2021-11-10T02:53:00Z;3;197;150;350;200;24276[Turmcenter];2021-11-10T02:57:00.646Z
0.13513513;open;2021-11-10T02:53:00Z;55;352;0;407;407;18944[Alte Oper];2021-11-10T02:57:00.646Z
0.0027472528;open;2021-11-10T02:53:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T02:57:00.646Z
0.2843016;open;2021-11-10T02:53:00Z;230;579;0;809;809;24279[Konstabler];2021-11-10T02:57:00.646Z
0.4976526;open;2021-11-10T02:53:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T02:57:00.646Z
0;closed;2021-11-10T02:53:00Z;;403;0;0;0;18495[Am Gericht];2021-11-10T02:57:00.646Z
0.39589906;open;2021-11-10T02:53:00Z;251;383;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T02:57:00.646Z
0.015;open;2021-11-10T03:13:00Z;3;197;150;350;200;24276[Turmcenter];2021-11-10T03:17:02.957Z
0.13513513;open;2021-11-10T03:13:00Z;55;352;0;407;407;18944[Alte Oper];2021-11-10T03:17:02.957Z
0.0027472528;open;2021-11-10T03:13:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T03:17:02.957Z
0.2843016;open;2021-11-10T03:13:00Z;230;579;0;809;809;24279[Konstabler];2021-11-10T03:17:02.957Z
0.4976526;open;2021-11-10T03:13:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T03:17:02.957Z
0;closed;2021-11-10T03:13:00Z;;;0;0;0;18495[Am Gericht];2021-11-10T03:17:02.957Z
0.39747635;open;2021-11-10T03:13:00Z;252;382;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T03:17:02.957Z
0.015;open;2021-11-10T03:38:00Z;3;197;150;350;200;24276[Turmcenter];2021-11-10T03:42:00.727Z
0.13759214;open;2021-11-10T03:38:00Z;56;351;0;407;407;18944[Alte Oper];2021-11-10T03:42:00.727Z
0.0027472528;open;2021-11-10T03:38:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T03:42:00.727Z
0.28306553;open;2021-11-10T03:38:00Z;229;580;0;809;809;24279[Konstabler];2021-11-10T03:42:00.727Z
0.4976526;open;2021-11-10T03:38:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T03:42:00.727Z
0;closed;2021-11-10T03:38:00Z;;;0;0;0;18495[Am Gericht];2021-11-10T03:42:00.727Z
0.11495536;open;2021-11-10T03:38:00Z;103;793;70;966;896;109240[MyZeil];2021-11-10T03:42:00.727Z
0.39747635;open;2021-11-10T03:38:00Z;252;382;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T03:42:00.727Z
0.015;open;2021-11-10T03:43:00Z;3;197;150;350;200;24276[Turmcenter];2021-11-10T03:47:00.218Z
0.13759214;open;2021-11-10T03:43:00Z;56;351;0;407;407;18944[Alte Oper];2021-11-10T03:47:00.218Z
0.0027472528;open;2021-11-10T03:43:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T03:47:00.218Z
0.28182942;open;2021-11-10T03:43:00Z;228;581;0;809;809;24279[Konstabler];2021-11-10T03:47:00.218Z
0.4976526;open;2021-11-10T03:43:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T03:47:00.218Z
0;closed;2021-11-10T03:43:00Z;;;0;0;0;18495[Am Gericht];2021-11-10T03:47:00.218Z
0.39589906;open;2021-11-10T03:43:00Z;251;383;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T03:47:00.218Z
0.015;open;2021-11-10T03:53:00Z;3;197;150;350;200;24276[Turmcenter];2021-11-10T03:57:02.387Z
0.13759214;open;2021-11-10T03:53:00Z;56;351;0;407;407;18944[Alte Oper];2021-11-10T03:57:02.387Z
0.0027472528;open;2021-11-10T03:53:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T03:57:02.387Z
0.28182942;open;2021-11-10T03:53:00Z;228;581;0;809;809;24279[Konstabler];2021-11-10T03:57:02.387Z
0.4976526;open;2021-11-10T03:53:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T03:57:02.387Z
0;closed;2021-11-10T03:53:00Z;;;0;0;0;18495[Am Gericht];2021-11-10T03:57:02.387Z
0.11495536;open;2021-11-10T03:53:00Z;103;793;70;966;896;109240[MyZeil];2021-11-10T03:57:02.387Z
0.39432177;open;2021-11-10T03:53:00Z;250;384;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T03:57:02.387Z
0.015;open;2021-11-10T04:28:00Z;3;197;150;350;200;24276[Turmcenter];2021-11-10T04:32:02.288Z
0.14496315;open;2021-11-10T04:28:00Z;59;348;0;407;407;18944[Alte Oper];2021-11-10T04:32:02.288Z
0.0027472528;open;2021-11-10T04:28:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T04:32:02.288Z
0.2843016;open;2021-11-10T04:28:00Z;230;579;0;809;809;24279[Konstabler];2021-11-10T04:32:02.288Z
0.4976526;open;2021-11-10T04:28:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T04:32:02.288Z
0;closed;2021-11-10T04:28:00Z;;;0;0;0;18495[Am Gericht];2021-11-10T04:32:02.288Z
0.39589906;open;2021-11-10T04:28:00Z;251;383;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T04:32:02.288Z
0.02;open;2021-11-10T04:53:00Z;4;196;150;350;200;24276[Turmcenter];2021-11-10T04:57:01.973Z
0.14742015;open;2021-11-10T04:53:00Z;60;347;0;407;407;18944[Alte Oper];2021-11-10T04:57:01.973Z
0.016483517;open;2021-11-10T04:53:00Z;6;358;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T04:57:01.973Z
0.28306553;open;2021-11-10T04:53:00Z;229;580;0;809;809;24279[Konstabler];2021-11-10T04:57:01.973Z
0.4976526;open;2021-11-10T04:53:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T04:57:01.973Z
0;closed;2021-11-10T04:53:00Z;;;0;0;0;18495[Am Gericht];2021-11-10T04:57:01.973Z
0.4022082;open;2021-11-10T04:53:00Z;255;379;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T04:57:01.973Z
0.033333335;open;2021-11-10T05:13:00Z;5;145;200;350;150;24276[Turmcenter];2021-11-10T05:17:01.245Z
0.14742015;open;2021-11-10T05:13:00Z;60;347;0;407;407;18944[Alte Oper];2021-11-10T05:17:01.245Z
0.054945055;open;2021-11-10T05:13:00Z;20;344;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T05:17:01.245Z
0.2843016;open;2021-11-10T05:13:00Z;230;579;0;809;809;24279[Konstabler];2021-11-10T05:17:01.245Z
0.4976526;open;2021-11-10T05:13:00Z;212;214;0;426;426;18497[Hauptwache];2021-11-10T05:17:01.245Z
0.42794117;open;2021-11-10T05:13:00Z;291;389;0;680;680;18495[Am Gericht];2021-11-10T05:17:01.245Z
0.41009465;open;2021-11-10T05:13:00Z;260;374;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T05:17:01.245Z
0.046666667;open;2021-11-10T05:28:00Z;7;143;200;350;150;24276[Turmcenter];2021-11-10T05:32:01.652Z
0.14742015;open;2021-11-10T05:28:00Z;60;347;0;407;407;18944[Alte Oper];2021-11-10T05:32:01.652Z
0.093406595;open;2021-11-10T05:28:00Z;34;330;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T05:32:01.652Z
0.2855377;open;2021-11-10T05:28:00Z;231;578;0;809;809;24279[Konstabler];2021-11-10T05:32:01.652Z
0.5;open;2021-11-10T05:28:00Z;213;213;0;426;426;18497[Hauptwache];2021-11-10T05:32:01.652Z
0.43970588;open;2021-11-10T05:28:00Z;299;381;0;680;680;18495[Am Gericht];2021-11-10T05:32:01.652Z
0.4148265;open;2021-11-10T05:28:00Z;263;371;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T05:32:01.652Z
0.046666667;open;2021-11-10T05:38:00Z;7;143;200;350;150;24276[Turmcenter];2021-11-10T05:42:00.253Z
0.14987715;open;2021-11-10T05:38:00Z;61;346;0;407;407;18944[Alte Oper];2021-11-10T05:42:00.253Z
0.10164835;open;2021-11-10T05:38:00Z;37;327;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T05:42:00.253Z
0.2867738;open;2021-11-10T05:38:00Z;232;577;0;809;809;24279[Konstabler];2021-11-10T05:42:00.253Z
0.5;open;2021-11-10T05:38:00Z;213;213;0;426;426;18497[Hauptwache];2021-11-10T05:42:00.253Z
0.44117647;open;2021-11-10T05:38:00Z;300;380;0;680;680;18495[Am Gericht];2021-11-10T05:42:00.253Z
0.116071425;open;2021-11-10T05:38:00Z;104;792;70;966;896;109240[MyZeil];2021-11-10T05:42:00.253Z
0.4148265;open;2021-11-10T05:38:00Z;263;371;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T05:42:00.253Z
0.053333335;open;2021-11-10T05:48:00Z;8;142;200;350;150;24276[Turmcenter];2021-11-10T05:52:02.084Z
0.15233415;open;2021-11-10T05:48:00Z;62;345;0;407;407;18944[Alte Oper];2021-11-10T05:52:02.084Z
0.12362637;open;2021-11-10T05:48:00Z;45;319;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T05:52:02.084Z
0.28800988;open;2021-11-10T05:48:00Z;233;576;0;809;809;24279[Konstabler];2021-11-10T05:52:02.084Z
0.5023474;open;2021-11-10T05:48:00Z;214;212;0;426;426;18497[Hauptwache];2021-11-10T05:52:02.084Z
0.44264707;open;2021-11-10T05:48:00Z;301;379;0;680;680;18495[Am Gericht];2021-11-10T05:52:02.084Z
0.4148265;open;2021-11-10T05:48:00Z;263;371;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T05:52:02.084Z
0.093333334;open;2021-11-10T06:19:00Z;14;136;200;350;150;24276[Turmcenter];2021-11-10T06:22:01.030Z
0.16707617;open;2021-11-10T06:19:00Z;68;339;0;407;407;18944[Alte Oper];2021-11-10T06:22:01.030Z
0.16208792;open;2021-11-10T06:19:00Z;59;305;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T06:22:01.030Z
0.29171818;open;2021-11-10T06:19:00Z;236;573;0;809;809;24279[Konstabler];2021-11-10T06:22:01.030Z
0.5140845;open;2021-11-10T06:19:00Z;219;207;0;426;426;18497[Hauptwache];2021-11-10T06:22:01.030Z
0.45735294;open;2021-11-10T06:19:00Z;311;369;0;680;680;18495[Am Gericht];2021-11-10T06:22:01.030Z
0.12276786;open;2021-11-10T06:19:00Z;110;786;70;966;896;109240[MyZeil];2021-11-10T06:22:01.030Z
0.41798106;open;2021-11-10T06:19:00Z;265;369;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T06:22:01.030Z
0.18666667;open;2021-11-10T06:49:00Z;28;122;200;350;150;24276[Turmcenter];2021-11-10T06:52:01.916Z
0.2014742;open;2021-11-10T06:49:00Z;82;325;0;407;407;18944[Alte Oper];2021-11-10T06:52:01.916Z
0.22252747;open;2021-11-10T06:49:00Z;81;283;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T06:52:01.916Z
0.29171818;open;2021-11-10T06:49:00Z;236;573;0;809;809;24279[Konstabler];2021-11-10T06:52:01.916Z
0.5375587;open;2021-11-10T06:49:00Z;229;197;0;426;426;18497[Hauptwache];2021-11-10T06:52:01.916Z
0.49264705;open;2021-11-10T06:49:00Z;335;345;0;680;680;18495[Am Gericht];2021-11-10T06:52:01.916Z
0.4164038;open;2021-11-10T06:49:00Z;264;370;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T06:52:01.916Z
0.22;open;2021-11-10T06:54:00Z;33;117;200;350;150;24276[Turmcenter];2021-11-10T06:57:02.786Z
0.2039312;open;2021-11-10T06:54:00Z;83;324;0;407;407;18944[Alte Oper];2021-11-10T06:57:02.786Z
0.24175824;open;2021-11-10T06:54:00Z;88;276;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T06:57:02.786Z
0.29295427;open;2021-11-10T06:54:00Z;237;572;0;809;809;24279[Konstabler];2021-11-10T06:57:02.786Z
0.5422535;open;2021-11-10T06:54:00Z;231;195;0;426;426;18497[Hauptwache];2021-11-10T06:57:02.786Z
0.50441176;open;2021-11-10T06:54:00Z;343;337;0;680;680;18495[Am Gericht];2021-11-10T06:57:02.786Z
0.1328125;open;2021-11-10T06:54:00Z;119;777;70;966;896;109240[MyZeil];2021-11-10T06:57:02.786Z
0.4164038;open;2021-11-10T06:54:00Z;264;370;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T06:57:02.786Z
0.36;open;2021-11-10T07:19:00Z;54;96;200;350;150;24276[Turmcenter];2021-11-10T07:22:00.840Z
0.23341523;open;2021-11-10T07:19:00Z;95;312;0;407;407;18944[Alte Oper];2021-11-10T07:22:00.840Z
0.2857143;open;2021-11-10T07:19:00Z;104;260;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T07:22:00.840Z
0.29171818;open;2021-11-10T07:19:00Z;236;573;0;809;809;24279[Konstabler];2021-11-10T07:22:00.840Z
0.5633803;open;2021-11-10T07:19:00Z;240;186;0;426;426;18497[Hauptwache];2021-11-10T07:22:00.840Z
0.5632353;open;2021-11-10T07:19:00Z;383;297;0;680;680;18495[Am Gericht];2021-11-10T07:22:00.840Z
0.14508928;open;2021-11-10T07:19:00Z;130;766;70;966;896;109240[MyZeil];2021-11-10T07:22:00.840Z
0.44794953;open;2021-11-10T07:19:00Z;284;350;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T07:22:00.840Z
0.50666666;open;2021-11-10T07:40:00Z;76;74;200;350;150;24276[Turmcenter];2021-11-10T07:42:00.304Z
0.3046683;open;2021-11-10T07:40:00Z;124;283;0;407;407;18944[Alte Oper];2021-11-10T07:42:00.304Z
0.31868133;open;2021-11-10T07:40:00Z;116;248;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T07:42:00.304Z
0.3077874;open;2021-11-10T07:40:00Z;249;560;0;809;809;24279[Konstabler];2021-11-10T07:42:00.304Z
0.5798122;open;2021-11-10T07:40:00Z;247;179;0;426;426;18497[Hauptwache];2021-11-10T07:42:00.304Z
0.6014706;open;2021-11-10T07:40:00Z;409;271;0;680;680;18495[Am Gericht];2021-11-10T07:42:00.304Z
0.15178572;open;2021-11-10T07:40:00Z;136;760;70;966;896;109240[MyZeil];2021-11-10T07:42:00.304Z
0.4747634;open;2021-11-10T07:40:00Z;301;333;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T07:42:00.304Z
0.55333334;open;2021-11-10T07:49:00Z;83;67;200;350;150;24276[Turmcenter];2021-11-10T07:52:01.277Z
0.32923833;open;2021-11-10T07:49:00Z;134;273;0;407;407;18944[Alte Oper];2021-11-10T07:52:01.277Z
0.35164836;open;2021-11-10T07:49:00Z;128;236;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T07:52:01.277Z
0.31396785;open;2021-11-10T07:49:00Z;254;555;0;809;809;24279[Konstabler];2021-11-10T07:52:01.277Z
0.5938967;open;2021-11-10T07:49:00Z;253;173;0;426;426;18497[Hauptwache];2021-11-10T07:52:01.277Z
0.6117647;open;2021-11-10T07:49:00Z;416;264;0;680;680;18495[Am Gericht];2021-11-10T07:52:01.277Z
0.47949526;open;2021-11-10T07:49:00Z;304;330;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T07:52:01.277Z
0.58666664;open;2021-11-10T08:00:00Z;88;62;200;350;150;24276[Turmcenter];2021-11-10T08:02:00.402Z
0.37346438;open;2021-11-10T08:00:00Z;152;255;0;407;407;18944[Alte Oper];2021-11-10T08:02:00.402Z
0.3598901;open;2021-11-10T08:00:00Z;131;233;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T08:02:00.402Z
0.32014832;open;2021-11-10T08:00:00Z;259;550;0;809;809;24279[Konstabler];2021-11-10T08:02:00.402Z
0.6056338;open;2021-11-10T08:00:00Z;258;168;0;426;426;18497[Hauptwache];2021-11-10T08:02:00.402Z
0.6308824;open;2021-11-10T08:00:00Z;429;251;0;680;680;18495[Am Gericht];2021-11-10T08:02:00.402Z
0.15513393;open;2021-11-10T08:00:00Z;139;757;70;966;896;109240[MyZeil];2021-11-10T08:02:00.402Z
0.4873817;open;2021-11-10T08:00:00Z;309;325;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T08:02:00.402Z
0.8;open;2021-11-10T08:30:00Z;120;30;200;350;150;24276[Turmcenter];2021-11-10T08:32:02.710Z
0.46928746;open;2021-11-10T08:30:00Z;191;216;0;407;407;18944[Alte Oper];2021-11-10T08:32:02.710Z
0.40384614;open;2021-11-10T08:30:00Z;147;217;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T08:32:02.710Z
0.3695921;open;2021-11-10T08:30:00Z;299;510;0;809;809;24279[Konstabler];2021-11-10T08:32:02.710Z
0.6737089;open;2021-11-10T08:30:00Z;287;139;0;426;426;18497[Hauptwache];2021-11-10T08:32:02.710Z
0.7117647;open;2021-11-10T08:30:00Z;484;196;0;680;680;18495[Am Gericht];2021-11-10T08:32:02.710Z
0.17299107;open;2021-11-10T08:30:00Z;155;741;70;966;896;109240[MyZeil];2021-11-10T08:32:02.710Z
0.51735014;open;2021-11-10T08:30:00Z;328;306;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T08:32:02.710Z
0.8933333;open;2021-11-10T08:45:00Z;134;16;200;350;150;24276[Turmcenter];2021-11-10T08:47:02.266Z
0.5257985;open;2021-11-10T08:45:00Z;214;193;0;407;407;18944[Alte Oper];2021-11-10T08:47:02.266Z
0.42582417;open;2021-11-10T08:45:00Z;155;209;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T08:47:02.266Z
0.40420273;open;2021-11-10T08:45:00Z;327;482;0;809;809;24279[Konstabler];2021-11-10T08:47:02.266Z
0.7206573;open;2021-11-10T08:45:00Z;307;119;0;426;426;18497[Hauptwache];2021-11-10T08:47:02.266Z
0.75147057;open;2021-11-10T08:45:00Z;511;169;0;680;680;18495[Am Gericht];2021-11-10T08:47:02.266Z
0.53154576;open;2021-11-10T08:45:00Z;337;297;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T08:47:02.266Z
0.96666664;open;2021-11-10T09:00:00Z;145;5;200;350;150;24276[Turmcenter];2021-11-10T09:02:00.190Z
0.5724816;open;2021-11-10T09:00:00Z;233;174;0;407;407;18944[Alte Oper];2021-11-10T09:02:00.190Z
0.44230768;open;2021-11-10T09:00:00Z;161;203;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T09:02:00.190Z
0.4264524;open;2021-11-10T09:00:00Z;345;464;0;809;809;24279[Konstabler];2021-11-10T09:02:00.190Z
0.78403753;open;2021-11-10T09:00:00Z;334;92;0;426;426;18497[Hauptwache];2021-11-10T09:02:00.190Z
0.78088236;open;2021-11-10T09:00:00Z;531;149;0;680;680;18495[Am Gericht];2021-11-10T09:02:00.190Z
0.5536278;open;2021-11-10T09:00:00Z;351;283;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T09:02:00.190Z
0.96;open;2021-11-10T09:20:00Z;144;6;200;350;150;24276[Turmcenter];2021-11-10T09:22:02.712Z
0.63882065;open;2021-11-10T09:20:00Z;260;147;0;407;407;18944[Alte Oper];2021-11-10T09:22:02.712Z
0.4532967;open;2021-11-10T09:20:00Z;165;199;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T09:22:02.712Z
0.47836834;open;2021-11-10T09:20:00Z;387;422;0;809;809;24279[Konstabler];2021-11-10T09:22:02.712Z
0.84976524;open;2021-11-10T09:20:00Z;362;64;0;426;426;18497[Hauptwache];2021-11-10T09:22:02.712Z
0.80735296;open;2021-11-10T09:20:00Z;549;131;0;680;680;18495[Am Gericht];2021-11-10T09:22:02.712Z
0.5820189;open;2021-11-10T09:20:00Z;369;265;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T09:22:02.712Z
0.96;open;2021-11-10T09:36:00Z;144;6;200;350;150;24276[Turmcenter];2021-11-10T09:37:01.179Z
0.6830467;open;2021-11-10T09:36:00Z;278;129;0;407;407;18944[Alte Oper];2021-11-10T09:37:01.179Z
0.4642857;open;2021-11-10T09:36:00Z;169;195;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T09:37:01.179Z
0.52657604;open;2021-11-10T09:36:00Z;426;383;0;809;809;24279[Konstabler];2021-11-10T09:37:01.179Z
0.899061;open;2021-11-10T09:36:00Z;383;43;0;426;426;18497[Hauptwache];2021-11-10T09:37:01.179Z
0.8117647;open;2021-11-10T09:36:00Z;552;128;0;680;680;18495[Am Gericht];2021-11-10T09:37:01.179Z
0.21763393;open;2021-11-10T09:36:00Z;195;701;70;966;896;109240[MyZeil];2021-11-10T09:37:01.179Z
0.59148264;open;2021-11-10T09:36:00Z;375;259;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T09:37:01.179Z
1;open;2021-11-10T09:46:00Z;150;0;200;350;150;24276[Turmcenter];2021-11-10T09:47:01.467Z
0.69287467;open;2021-11-10T09:46:00Z;282;125;0;407;407;18944[Alte Oper];2021-11-10T09:47:01.467Z
0.48076922;open;2021-11-10T09:46:00Z;175;189;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T09:47:01.467Z
0.5500618;open;2021-11-10T09:46:00Z;445;364;0;809;809;24279[Konstabler];2021-11-10T09:47:01.467Z
0.92253524;open;2021-11-10T09:46:00Z;393;33;0;426;426;18497[Hauptwache];2021-11-10T09:47:01.467Z
0.81764704;open;2021-11-10T09:46:00Z;556;124;0;680;680;18495[Am Gericht];2021-11-10T09:47:01.467Z
0.60567826;open;2021-11-10T09:46:00Z;384;250;0;634;634;18494[Konrad-Adenauer-Straße];2021-11-10T09:47:01.467Z
0.9866667;open;2021-11-10T10:01:00Z;148;2;200;350;150;24276[Turmcenter];2021-11-10T10:02:01.552Z
0.72727275;open;2021-11-10T10:01:00Z;296;111;0;407;407;18944[Alte Oper];2021-11-10T10:02:01.552Z
0.4697802;open;2021-11-10T10:01:00Z;171;193;0;364;364;24281[Hauptbahnhof Süd];2021-11-10T10:02:01.552Z
0.592089;open;2021-11-10T10:01:00Z;479;330;0;809;809;24279[Konstabler];2021-11-10T10:02:01.552Z
0.9530516;open;2021-11-10T10:01:00Z;406;20;0;426;426;18497[Hauptwache];2021-11-10T10:02:01.552Z
0.8367647;open;2021-11-10T10:01:00Z;569;111;0;680;680;18495[Am Gericht];2021-11-10T10:02:01.552Z
